PhraseId,SentenceId,Phrase,Sentiment
2028,3635,toss it at the screen in frustration,0
2029,3636,Exploring value choices is a worthwhile topic for a film -- but here the choices are as contrived and artificial as Kerrigan 's platinum-blonde hair,0
2030,3636,the choices are as contrived and artificial as Kerrigan 's platinum-blonde hair,0
2031,3636,are as contrived and artificial as Kerrigan 's platinum-blonde hair,0
2032,3640,A limp Eddie Murphy vehicle that even he seems embarrassed to be part of .,0
2033,3646,obnoxious 88-minute,0
2034,3650,The lead actors share no chemistry or engaging charisma .,0
2035,3650,share no chemistry or engaging charisma,0
2036,3650,no chemistry or engaging charisma,0
2037,3654,Less funny than it should be and less funny than it thinks it is .,0
2038,3654,Less funny than it should be and less funny than it thinks it is,0
2039,3657,stale plot and pornographic way,0
2040,3658,does n't work because there is no foundation for it,0
2041,3664,Seemingly disgusted with the lazy material and the finished product 's unshapely look,0
2042,3664,disgusted with the lazy material and the finished product 's unshapely look,0
2043,3664,disgusted,0
2044,3664,the lazy material and,0
2045,3664,the lazy material,0
2046,3670,relatively flavorless,0
2047,3673,Shot like a postcard and overacted with all the boozy self-indulgence that brings out the worst in otherwise talented actors ...,0
2048,3673,Shot like a postcard and overacted with all the boozy self-indulgence that brings out the worst in otherwise talented actors,0
2049,3678,appalling,0
2050,3678,odoriferous thing,0
2051,3678,rotten in almost every single facet of production that you 'll want to crawl up your own \*\*\* in embarrassment .,0
2052,3678,rotten in almost every single facet of production that you 'll want to crawl up your own \*\*\* in embarrassment,0
2053,3678,rotten in almost every single facet of production,0
2054,3678,that you 'll want to crawl up your own \*\*\* in embarrassment,0
2055,3678,you 'll want to crawl up your own \*\*\* in embarrassment,0
2056,3678,'ll want to crawl up your own \*\*\* in embarrassment,0
2057,3678,to crawl up your own \*\*\* in embarrassment,0
2058,3688,An uncomfortable experience,0
2059,3692,Depressingly thin and exhaustingly contrived .,0
2060,3699,It makes me say the obvious : Abandon all hope of a good movie ye who enter here .,0
2061,3699,makes me say the obvious : Abandon all hope of a good movie ye who enter here .,0
2062,3699,me say the obvious : Abandon all hope of a good movie ye who enter here,0
2063,3699,say the obvious : Abandon all hope of a good movie ye who enter here,0
2064,3699,Abandon all hope of a good movie ye who enter here,0
2065,3700,is as deep as a Petri dish and as well-characterized as a telephone book but still say it was a guilty pleasure,0
2066,3700,is as deep as a Petri dish and as well-characterized,0
2067,3702,Its audacious ambitions sabotaged by pomposity,0
2068,3702,sabotaged by pomposity,0
2069,3702,emerges as a numbingly dull experience,0
2070,3702,as a numbingly dull experience,0
2071,3702,numbingly dull experience,0
2072,3702,numbingly dull,0
2073,3703,all the dramatic weight of a raindrop,0
2074,3708,when it 's really an exercise in gross romanticization of the delusional personality type,0
2075,3717,ca n't quite live up to it,0
2076,3718,One of the most unpleasant things the studio has ever produced .,0
2077,3720,unable to reproduce the special spark between the characters that made the first film such a delight,0
2078,3724,a terrible film,0
2079,3724,terrible film,0
2080,3728,that screams out ` amateur ' in almost every frame,0
2081,3730,as an unimaginative screenwriter 's invention,0
2082,3730,an unimaginative screenwriter 's invention,0
2083,3733,unfunny one,0
2084,3735,by the movie 's sophomoric blend of shenanigans and slapstick,0
2085,3737,Has the disjointed feel of a bunch of strung-together TV episodes .,0
2086,3737,the disjointed feel of a bunch of strung-together TV episodes .,0
2087,3739,it 's too long and unfocused .,0
2088,3739,'s too long and unfocused,0
2089,3739,too long and unfocused,0
2090,3739,long and unfocused,0
2091,3740,further demonstrates just how far his storytelling skills have eroded .,0
2092,3740,demonstrates just how far his storytelling skills have eroded .,0
2093,3740,his storytelling skills have eroded,0
2094,3743,A cheap scam put together by some cynical creeps at Revolution Studios and Imagine Entertainment to make the suckers out there surrender $ 9 and 93 minutes of unrecoverable life .,0
2095,3743,A cheap scam,0
2096,3743,put together by some cynical creeps at Revolution Studios and Imagine Entertainment to make the suckers out there surrender $ 9 and 93 minutes of unrecoverable life,0
2097,3743,make the suckers out there surrender $ 9 and 93 minutes of unrecoverable life,0
2098,3743,out there surrender $ 9 and 93 minutes of unrecoverable life,0
2099,3743,there surrender $ 9 and 93 minutes of unrecoverable life,0
2100,3743,93 minutes of unrecoverable life,0
2101,3743,unrecoverable,0
2102,3745,This one aims for the toilet and scores a direct hit .,0
2103,3745,aims for the toilet and scores a direct hit,0
2104,3745,for the toilet and scores a direct hit,0
2105,3751,so distasteful,0
2106,3755,deserves a better vehicle than this facetious smirk of a movie,0
2107,3755,than this facetious smirk of a movie,0
2108,3760,its story was making no sense at all,0
2109,3766,here is how so many talented people were convinced to waste their time,0
2110,3766,is how so many talented people were convinced to waste their time,0
2111,3766,how so many talented people were convinced to waste their time,0
2112,3766,so many talented people were convinced to waste their time,0
2113,3767,'s not nearly enough that 's right,0
2114,3768,that there 's no plot in this Antonio Banderas-Lucy Liu faceoff,0
2115,3768,there 's no plot in this Antonio Banderas-Lucy Liu faceoff,0
2116,3768,no plot in this Antonio Banderas-Lucy Liu faceoff,0
2117,3772,entry number twenty the worst of the Brosnan bunch,0
2118,3772,it 's one of the worst of the entire franchise .,0
2119,3772,'s one of the worst of the entire franchise .,0
2120,3772,'s one of the worst of the entire franchise,0
2121,3772,of the worst of the entire franchise,0
2122,3772,the worst of the entire franchise,0
2123,3774,We never feel anything for these characters,0
2124,3775,suspect that you 'll be as bored watching Morvern Callar as the characters are in it .,0
2125,3775,suspect that you 'll be as bored watching Morvern Callar as the characters are in it,0
2126,3775,you 'll be as bored watching Morvern Callar as the characters are in it,0
2127,3775,'ll be as bored watching Morvern Callar as the characters are in it,0
2128,3775,as bored,0
2129,3778,a bad run,0
2130,3778,because there is no earthly reason other than money why this distinguished actor would stoop so low,0
2131,3778,there is no earthly reason other than money why this distinguished actor would stoop so low,0
2132,3778,is no earthly reason other than money why this distinguished actor would stoop so low,0
2133,3778,no earthly reason other than money why this distinguished actor would stoop so low,0
2134,3778,other than money why this distinguished actor would stoop so low,0
2135,3778,money why this distinguished actor would stoop so low,0
2136,3778,this distinguished actor would stoop so low,0
2137,3785,the lead actor phones in his autobiographical performance,0
2138,3791,little wit and no surprises,0
2139,3797,painfully flat,0
2140,3798,Bean drops the ball too many times ...,0
2141,3798,Bean drops the ball too many times,0
2142,3798,drops the ball,0
2143,3799,Grating and tedious,0
2144,3800,Utter mush ... conceited pap .,0
2145,3800,Utter mush ... conceited pap,0
2146,3800,Utter mush ...,0
2147,3800,Utter mush,0
2148,3801,One of the more glaring signs of this movie 's servitude to its superstar is the way it skirts around any scenes that might have required genuine acting from Ms. Spears .,0
2149,3801,the way it skirts around any scenes that might have required genuine acting from Ms. Spears,0
2150,3801,skirts around any scenes that might have required genuine acting from Ms. Spears,0
2151,3803,This is standard crime drama fare ... instantly forgettable and thoroughly dull .,0
2152,3803,is standard crime drama fare ... instantly forgettable and thoroughly dull .,0
2153,3803,is standard crime drama fare ... instantly forgettable and thoroughly dull,0
2154,3803,instantly forgettable and thoroughly dull,0
2155,3803,instantly forgettable and,0
2156,3803,instantly forgettable,0
2157,3803,thoroughly dull,0
2158,3805,This overlong infomercial,0
2159,3805,overlong infomercial,0
2160,3808,The film is way too full of itself ;,0
2161,3814,to the bitter end,0
2162,3820,of dumb drug jokes and predictable slapstick,0
2163,3820,dumb drug jokes and predictable slapstick,0
2164,3821,A sleep-inducing thriller with a single,0
2165,3821,A sleep-inducing thriller,0
2166,3821,sleep-inducing thriller,0
2167,3824,What more can be expected from a college comedy that 's target audience has n't graduated from junior high school ?,0
2168,3824,can be expected from a college comedy that 's target audience has n't graduated from junior high school,0
2169,3824,from a college comedy that 's target audience has n't graduated from junior high school,0
2170,3824,a college comedy that 's target audience has n't graduated from junior high school,0
2171,3827,therefore I know better than to rush to the theatre for this one,0
2172,3828,otherwise appalling,0
2173,3836,mind crappy movies,0
2174,3836,crappy,0
2175,3840,'s virtually impossible to like any of these despicable characters,0
2176,3842,its delivery is a complete mess,0
2177,3842,a complete mess,0
2178,3843,The Adventures of Pluto Nash is a whole lot of nada .,0
2179,3843,a whole lot of nada,0
2180,3850,who rambles aimlessly through ill-conceived action pieces,0
2181,3851,lazy tearjerker that gives movies about ordinary folk a bad name,0
2182,3857,'ll wait in vain for a movie to happen,0
2183,3858,could have used my two hours better watching Being John Malkovich again .,0
2184,3866,put on your own Mystery Science Theatre 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year,0
2185,3866,to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year,0
2186,3866,what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year,0
2187,3866,is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year,0
2188,3866,to go down as the worst -- and only -- killer website movie of this or any other year,0
2189,3866,go down as the worst -- and only -- killer website movie of this or any other year,0
2190,3866,as the worst -- and only -- killer website movie of this or any other year,0
2191,3866,worst -- and only -- killer website movie,0
2192,3866,worst -- and only --,0
2193,3868,not a movie make,0
